Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,50,2024-10-21 13:42:00,3.8,5e-4,5e-4,3.0342,2.9706,1.1641,1.1132,0.0174,0.01,6.8819,6.8132,1.2845,1.2425,2.8049,2.6882,0.4999,0.0704,0.1218,0.0058,0.0011,0.001,0.019,0.0183,0.0273,0.024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-21 13:53:00,5,5e-4,5e-4,2.9979,3.0408,1.1362,1.1423,0.0202,0.0088,6.7702,6.8785,1.2777,1.2564,2.7812,2.8087,0.5243,0.07,0.1433,0.0181,0.0012,0.001,0.0191,0.0188,0.028,0.0253,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-21 13:59:00,6.2,5e-4,5e-4,2.9836,2.9869,1.1492,1.1383,0.0182,0.0122,7.0302,6.9835,1.2552,1.245,2.7838,2.8062,0.6696,0.0685,0.2774,0.1344,0.0012,0.001,0.0195,0.0191,0.0323,0.0353,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-21 14:10:00,8,5e-4,5e-4,2.9594,2.9824,1.1961,1.2001,0.0169,0.0072,7.9987,8.2616,1.266,1.2642,3.0574,3.049,1.416,0.0547,0.9114,0.9904,0.0014,0.001,0.0215,0.0219,0.0498,0.0509,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-21 14:15:00,9,5e-4,5e-4,2.966,3.0068,1.2242,1.2356,0.017,0.0086,8.607,8.733,1.2646,1.2778,3.1811,3.2047,1.7659,0.0505,1.2686,1.2411,0.0015,0.001,0.0227,0.023,0.0601,0.0594,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,100,2024-10-21 15:36:00,0.1,5e-4,5e-4,3.5599,3.6041,0.9268,0.935,0.0551,0.0131,11.1424,11.1458,1.1582,1.1598,2.5303,2.5289,0.0742,0.01,0.0199,0.0092,0.001,0.001,0.0167,0.0163,0.0193,0.0159,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FCR,50,2024-10-29 09:37:00,0.1,5e-4,5e-4,3.0115,3.4051,1.1622,1.1488,0.021,0.0159,6.9662,6.9684,1.2874,1.7905,2.8846,2.8245,0.5628,0.0336,0.1804,0.0226,0.0022,0.0026,0.0196,0.019,0.0292,0.0244,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-10-29 09:41:00,1.6,5e-4,5e-4,3.0248,3.0328,1.163,1.1335,0.0178,0.0103,6.9691,6.919,1.2839,1.2759,2.816,2.7661,0.5063,0.0331,0.1717,0.0234,0.0013,0.001,0.0194,0.0187,0.0286,0.0233,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-29 09:47:00,3.8,5e-4,5e-4,3.0255,3.0463,1.1653,1.1297,0.0193,0.0123,6.9876,6.9407,1.2819,1.3063,2.8764,2.7323,0.6238,0.0413,0.2482,0.0561,0.0015,0.0011,0.0195,0.0189,0.0308,0.0251,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-10-29 09:55:00,5,5e-4,5e-4,3.0134,3.0027,1.1683,1.1396,0.0201,0.0146,7.0738,7.0925,1.2753,1.2513,2.8948,2.7966,0.702,0.0457,0.2927,0.1447,0.0015,0.001,0.0197,0.0191,0.0321,0.0273,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-29 10:00:00,6.2,5e-4,5e-4,3.0316,2.9918,1.1723,1.1448,0.0225,0.0121,7.4391,7.227,1.291,1.2395,2.9218,2.8862,0.9986,0.0629,0.4479,0.2475,0.0018,0.001,0.02,0.0192,0.0366,0.0296,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-29 10:05:00,8,5e-4,5e-4,3.0206,2.9691,1.1736,1.1288,0.0245,0.0162,7.3999,7.233,1.2816,1.2366,2.9325,2.832,0.9678,0.0655,0.427,0.2501,0.0018,0.001,0.0202,0.0193,0.036,0.0301,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-29 10:12:00,9,5e-4,5e-4,2.9957,2.9776,1.1671,1.1405,0.0246,0.013,7.4378,7.3045,1.2668,1.4861,2.9333,2.8851,1.0923,0.0723,0.4724,0.3148,0.0019,0.001,0.02,0.0193,0.0376,0.032,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-10-29 12:00:00,0.1,5e-4,5e-4,3.2244,3.241,3.9017,3.9217,0.0178,0.015,6.4353,6.4703,1.603,1.6095,13.1654,13.245,0.2164,0.0816,0.0731,0.0691,0.0012,0.001,0.0466,0.0473,0.0329,0.0333,1,3,3,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,100,2024-10-29 12:00:00,0.1,5e-4,5e-4,3.6343,3.6625,0.9517,0.9569,0.0504,0.0174,11.0631,11.1068,1.2335,1.2488,2.5952,2.5929,0.0746,0.0117,0.0174,0.0111,0.001,0.001,0.0168,0.0168,0.0175,0.0167,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-04 10:25:00,0.1,5e-4,5e-4,2.2063,2.6565,0.7982,0.824,0.0166,0.0132,5.283,5.4402,1.4307,1.3472,1.8518,1.9571,1.3525,0.8841,0.2926,0.2498,0.0012,0.001,0.0134,0.0135,0.0335,0.0214,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-11-04 10:28:00,3,5e-4,5e-4,2.1949,2.2044,0.7957,0.7917,0.0174,0.0131,5.2179,5.3004,1.4091,1.4095,1.8495,1.8505,1.3831,0.6768,0.2953,0.2479,0.001,0.001,0.0134,0.0134,0.0336,0.031,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-04 10:34:00,6,5e-4,5e-4,2.2237,2.8796,0.8089,0.8178,0.0277,0.0156,5.4134,5.3574,1.4167,1.3267,1.8726,1.9276,1.3647,0.8612,0.2948,0.2361,0.001,0.001,0.0136,0.0134,0.034,0.0203,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-04 12:00:00,11,5e-4,5e-4,2.1359,2.4123,0.9265,0.91,0.0156,0.0139,7.4598,7.3302,1.6561,1.6286,2.956,2.9508,40.2854,38.8872,1.9676,1.9512,0.001,0.001,0.0225,0.0227,0.178,0.1709,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,8,8
FCR,50,2024-11-04 12:35:00,0.1,5e-4,5e-4,3.0352,3.4708,1.1741,1.1802,0.017,0.01,7.0413,7.0786,1.3003,1.2216,2.8855,2.8999,0.4004,0.0189,0.1268,0.0083,0.0013,0.001,0.0196,0.019,0.0267,0.0158,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-11-04 12:43:00,1.6,5e-4,5e-4,3.0176,3.6413,1.1666,1.1651,0.0172,0.0117,7.0318,7.0232,1.2933,1.0962,2.8096,2.9077,0.3948,0.018,0.1239,0.0062,0.0013,0.0012,0.0196,0.0187,0.0267,0.0153,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-04 12:52:00,3.8,5e-4,5e-4,2.9981,3.6856,1.1734,1.1758,0.016,0.0107,7.1018,7.089,1.3045,1.1072,2.8835,2.8032,0.4192,0.022,0.1399,0.0045,0.0013,0.001,0.0197,0.019,0.0269,0.016,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-11-04 13:02:00,5,5e-4,5e-4,2.9678,3.3862,1.1608,1.1557,0.021,0.0115,7.157,7.1392,1.27,1.2116,2.8448,2.9101,0.6003,0.0286,0.2255,0.0387,0.0017,0.0012,0.0195,0.0191,0.0299,0.0194,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-04 13:10:00,6.2,5e-4,5e-4,3.0106,3.6653,1.174,1.1765,0.0193,0.0129,7.3432,7.2502,1.2751,1.1108,2.8816,2.9687,0.6823,0.0403,0.2733,0.053,0.0019,0.0013,0.0199,0.0192,0.0311,0.0193,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-04 13:18:00,8,5e-4,5e-4,2.9739,3.377,1.1597,1.1505,0.0237,0.013,7.2797,7.1953,1.2653,1.2293,2.9096,2.8348,0.8157,0.0435,0.3115,0.0718,0.0024,0.0013,0.0197,0.0192,0.0319,0.0191,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-04 13:29:00,9,5e-4,5e-4,2.9642,3.5622,1.1539,1.1597,0.029,0.0109,7.3216,7.2902,1.2633,1.2144,2.8535,2.9014,0.8739,0.0494,0.3321,0.0765,0.0023,0.0013,0.0197,0.0193,0.0329,0.0205,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-11-04 14:07:00,0.1,5e-4,5e-4,3.5847,4.1819,0.931,0.9619,0.0422,0.0153,11.0736,11.1997,1.2374,1.1386,2.4726,2.5888,0.051,0.0937,0.011,0.0087,0.001,0.001,0.0163,0.0164,0.0165,0.0115,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-19 10:33:00,0.1,5e-4,5e-4,2.2968,3.1783,0.7961,0.8084,0.0195,0.0139,5.3485,5.3456,1.5558,1.2107,1.9032,2.0423,2.2398,1.1269,0.279,0.1754,0.0048,0.001,0.0138,0.0136,0.0354,0.0196,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0
BVR,50,2024-11-19 10:40:00,3,5e-4,5e-4,2.1858,3.22,0.7985,0.8183,0.0139,0.0107,5.5546,5.5136,1.4178,1.2369,1.8932,2.009,2.3308,1.18,0.2883,0.1756,0.001,0.001,0.0139,0.0137,0.0354,0.0193,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-19 10:54:00,6,5e-4,5e-4,2.1897,2.9999,0.8014,0.8091,0.0152,0.0122,5.4705,5.4852,1.4311,1.2997,1.9012,1.9741,2.3874,1.1573,0.2949,0.1909,0.001,0.001,0.014,0.0138,0.0361,0.0227,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-11-19 11:01:00,10,5e-4,5e-4,2.2046,2.7761,0.8128,0.8184,0.0245,0.0176,5.5437,5.4193,1.4474,1.3084,1.9116,1.9535,2.5415,1.1829,0.3117,0.2287,0.001,0.001,0.0141,0.0138,0.0371,0.0233,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-11-19 12:32:00,0.1,5e-4,5e-4,2.9988,3.4904,1.1635,1.1447,0.0144,0.0108,7.2355,7.1649,1.301,1.2708,2.7994,2.8021,0.3444,0.0349,0.0706,0.0047,0.0015,0.0014,0.0193,0.0185,0.024,0.0172,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 12:37:00,1.6,5e-4,5e-4,2.9691,3.2802,1.1407,1.136,0.0147,0.0194,7.1604,7.1498,1.2904,1.2978,2.7762,2.7706,0.2671,0.0179,0.0705,0.0033,0.0016,0.0011,0.0191,0.0186,0.0236,0.018,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 12:45:00,3.8,5e-4,5e-4,3.0388,3.5791,1.1718,1.1535,0.015,0.0117,7.2911,7.1346,1.3337,1.2032,2.8653,2.8562,0.2647,0.013,0.0749,0.0014,0.0017,0.0011,0.0194,0.0186,0.0243,0.0155,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 12:50:00,5,5e-4,5e-4,2.974,3.6259,1.1514,1.1542,0.0158,0.0115,7.2425,7.1931,1.2929,1.2031,2.8082,2.8425,0.3365,0.0192,0.0887,0.0026,0.0018,0.0014,0.019,0.0185,0.0242,0.0144,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 12:57:00,6.2,5e-4,5e-4,2.9842,3.4568,1.1462,1.1637,0.0147,0.0031,7.2043,7.3019,1.3002,1.3312,2.7644,2.8585,0.4143,0.0183,0.0976,0.0052,0.0021,0.0013,0.0191,0.019,0.0242,0.0174,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 13:15:00,8,5e-4,5e-4,2.9962,4.3251,1.1571,1.1567,0.0136,0.0018,7.2303,7.25,1.3048,1.0322,2.8492,2.8735,0.5142,0.0185,0.1053,0.0061,0.0022,0.0013,0.0191,0.0183,0.0246,0.0141,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-11-19 13:20:00,9,5e-4,5e-4,2.9942,4.0586,1.1674,1.1532,0.0202,0.0022,7.3166,7.2817,1.3128,1.0997,2.8214,2.8826,0.6069,0.021,0.1134,0.0097,0.0025,0.0011,0.0192,0.0184,0.025,0.0145,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-11-19 14:11:00,0.1,5e-4,5e-4,3.4961,4.6149,0.8791,0.8899,0.0273,0.0079,10.9098,10.7583,1.2745,1.0557,2.3594,2.4529,0.0504,0.0168,0.0128,0.0064,0.001,0.001,0.0156,0.0151,0.0166,0.0112,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-12-03 10:17:00,0.1,5e-4,5e-4,3.0101,4.8367000000000004,1.1535,1.1439,0.0064,0.0024,7.2914,7.2393,1.3022,0.9216,2.8064,2.8015,0.2619,0.0235,0.0565,0.0022,0.0017,0.0012,0.0189,0.0181,0.0218,0.0135,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 10:25:00,1.6,5e-4,5e-4,2.9744,4.0228,1.1367,1.1471,0.0073,0.0046,7.1429,7.2593,1.2815,1.1014,2.7412,2.8328,0.2601,0.0195,0.0576,0.0023,0.0017,0.0012,0.0188,0.0181,0.022,0.0145,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 10:27:00,3.8,5e-4,5e-4,2.9697,4.1225,1.1286,1.1347,0.0082,0.0032,7.1453,7.2353,1.2707,1.0475,2.7127,2.7761,0.2656,0.0174,0.0575,0.0019,0.0017,0.0011,0.0187,0.0181,0.0216,0.0152,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 10:37:00,5,5e-4,5e-4,2.9911,3.538,1.1437,1.1373,0.0071,0.0028,7.148,7.2031,1.2737,1.2714,2.7529,2.7187,0.2711,0.0205,0.0587,0.0032,0.0018,0.0015,0.0186,0.018,0.022,0.016,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 10:46:00,6.2,5e-4,5e-4,2.9637,4.132,1.1362,1.1319,0.0081,0.0038,7.2392,7.2111,1.2756,1.0023,2.7301,2.7966,0.2868,0.0186,0.0586,0.002,0.0018,0.0011,0.0188,0.0178,0.0219,0.0135,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 10:53:00,8,5e-4,5e-4,2.9816,3.8639,1.1379,1.134,0.009,0.0035,7.1999,7.1517,1.2876,1.0888,2.741,2.7526,0.317,0.0649,0.0601,0.0118,0.0019,0.0012,0.0187,0.0181,0.0218,0.0166,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-03 11:00:00,9,5e-4,5e-4,3.011,4.2118,1.1469,1.1222,0.0107,0.0026,7.243,7.1643,1.2821,0.9571,2.7922,2.7923,0.4066,0.0203,0.0645,0.0043,0.002,0.0011,0.0187,0.018,0.0224,0.0139,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-12-03 11:45:00,0.1,5e-4,5e-4,2.1649,4.3089,0.7857,0.7872,0.0139,0.007,5.31,5.3383,1.4021,1.0291,1.8408,2.0138,1.271,0.7705,0.171,0.0986,0.001,0.001,0.0137,0.013,0.0297,0.0168,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-12-03 11:50:00,3,5e-4,5e-4,2.1952,3.1368,0.7973,0.8103,0.0096,0.0038,5.1759,5.3556,1.4238,1.1277,1.8585,2.0001,1.2916,0.8092,0.1753,0.1097,0.001,0.001,0.0136,0.0135,0.0295,0.0182,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-12-03 11:57:00,6,5e-4,5e-4,2.1861,2.7796,0.7916,0.8039,0.0061,0.0035,5.2238,5.3557,1.4236,1.2568,1.8587,1.9385,1.3201,0.7887,0.1748,0.1178,0.001,0.001,0.0137,0.0137,0.03,0.0198,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-12-03 12:00:00,9,5e-4,5e-4,2.1846,2.6015,0.8127,0.8066,0.0157,0.0121,5.2998,5.353,1.3985,1.3809,1.8838,1.911,1.2651,0.7684,0.1726,0.1322,0.001,0.001,0.0136,0.0138,0.0296,0.0213,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-12-03 12:00:00,0.1,5e-4,5e-4,3.0478,3.4741,2.6551,2.6565,0.0066,0.0036,6.7573,6.7737,1.3461,1.3384,8.6461,8.6953,0.1697,0.0623,0.0472,0.0431,0.0015,0.0013,0.0331,0.0331,0.025,0.0236,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-12-03 14:30:00,0.1,5e-4,5e-4,3.2829,3.6594,0.7899,0.8109,0.0087,0.0064,10.278,10.2661,0.8661,0.8338,2.0039,2.1186,0.0146,0.01,0.0054,0.004,0.001,0.0067,0.0128,0.013,0.0121,0.0104,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0
BVR,50,2024-12-16 12:00:00,0.1,5e-4,5e-4,2.2949,2.3076,0.8316,0.8214,0.0196,0.0117,5.5388,5.5936,1.4867,1.4636,1.8659,1.8453,1.1046,0.7356,0.1331,0.1047,0.0049,0.0016,0.0135,0.0135,0.0283,0.0274,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
BVR,50,2024-12-16 12:00:00,3,5e-4,5e-4,2.2776,2.8497,0.8229,0.8533,0.0194,0.0135,5.597,5.6571,1.4677,1.3592,1.873,1.9739,1.1183,0.7625,0.1325,0.1062,0.0018,0.0013,0.0134,0.0139,0.0284,0.0219,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-12-16 12:00:00,6,5e-4,5e-4,2.2765,2.818,0.8181,0.8571,0.0264,0.0044,5.5414,5.6573,1.4583,1.5014,1.8437,1.9908,1.122,0.7665,0.1328,0.1118,0.0105,0.0026,0.0135,0.0137,0.0281,0.0213,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
BVR,50,2024-12-16 12:00:00,9,5e-4,5e-4,2.2692,2.6197,0.8212,0.834,0.0212,0.0127,5.5543,5.5332,1.4605,1.4591,1.8462,1.9175,1.1024,0.7236,0.1357,0.1203,0.001,0.001,0.0135,0.0138,0.0286,0.0243,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-12-16 12:00:00,0.1,5e-4,5e-4,3.0618,3.7372,1.1439,1.1561,0.0259,0.0137,7.3728,7.387,1.4065,1.1337,2.6815,2.7337,0.4493,0.1011,0.0593,0.0015,0.0017,0.0011,0.0176,0.0174,0.0216,0.0152,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,1.6,5e-4,5e-4,3.1131,3.835,1.1692,1.1691,0.0227,0.0115,7.5428,7.5583,1.4032,1.1859,2.7312,2.7533,0.3809,0.0812,0.0594,9e-4,0.0017,0.0012,0.0178,0.0174,0.0217,0.0142,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,3.8,5e-4,5e-4,3.1187,3.5456,1.1725,1.1575,0.0326,0.0114,7.5868,7.4053,1.3972,1.2576,2.7199,2.736,0.381,0.0764,0.0602,8e-4,0.0018,0.0011,0.0179,0.0176,0.0217,0.0155,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,5,5e-4,5e-4,3.0667,3.5287,1.1537,1.1374,0.0269,0.0196,7.4554,7.3388,1.3739,1.2329,2.6852,2.6834,0.3653,0.0804,0.0583,6e-4,0.0017,0.0011,0.0177,0.0174,0.0217,0.0154,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,6.2,5e-4,5e-4,3.0704,3.722,1.1615,1.1559,0.0269,0.0104,7.5378,7.4398,1.382,1.1756,2.6963,2.7473,0.3639,0.0655,0.0594,6e-4,0.0017,0.0011,0.0177,0.0176,0.0218,0.0151,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,8,5e-4,5e-4,3.0741,3.5372,1.1488,1.174,0.0629,0.0124,7.5902,7.4083,1.3547,1.2735,2.6936,2.9293,0.3556,0.0659,0.0586,7e-4,0.0017,0.0016,0.0179,0.0177,0.0218,0.0158,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-12-16 12:00:00,9,5e-4,5e-4,3.053,3.3649,1.1527,1.1671,0.0236,0.0146,7.3808,7.4622,1.3555,1.3614,2.6828,2.7284,0.3456,0.0655,0.0592,0.0016,0.0017,0.0011,0.0179,0.0179,0.0216,0.018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
